"id","product_variant_id/default_code","product_variant_id/display_name","product_brand_id/display_name","product_variant_id/categ_id/display_name","partner_manufacturer_id/display_name","country_id/display_name","product_variant_id/regsanitario_ids/name","product_variant_id/regsanitario_ids/date_end"
"__export__.product_template_122421_a0adbfbf","LRMAG028","[LRMAG028] MAGLUMI PRG (PROGESTERONA) X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122551_bf627c65","130202006M","[130202006M] MAGLUMI PRL (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_122552_f39b78db","130602006M","[130602006M] MAGLUMI PRL (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_122422_9fbbee24","LRMAG029","[LRMAG029] MAGLUMI PRL (PROLACTINA) X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122609_fe8c7563","130201023M","[130201023M] MAGLUMI ProGRP (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122610_3af0788b","130601023M","[130601023M] MAGLUMI ProGRP (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122908_3b722184"," 130652009M","[ 130652009M] MAGLUMI Progesterone (CLIA) 2G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_121701_0ba21bf3","249983","[249983] MAGLUMI Progesterone (PRG) 50T/Box","MAGLUMI","All / INMUNOLOGIA / REACTIVO","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122631_5845ac85","130205004M","[130205004M] MAGLUMI Proinsulin (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15586-DME-1123","2028-11-16"
"__export__.product_template_122632_420dc722","130605004M","[130605004M] MAGLUMI Proinsulin (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15586-DME-1123","2028-11-16"
"__export__.product_template_122907_0fa3897f","130652006M","[130652006M] MAGLUMI Prolactin (CLIA) 2G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_121698_773ef59a","249980","[249980] MAGLUMI Prolactin (PRL) 50T/Box","MAGLUMI","All / INMUNOLOGIA / REACTIVO","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122730_cbca9241","130209002M","[130209002M] MAGLUMI PⅢP N-P (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15694-DME-1223","2028-12-21"
"__export__.product_template_122731_48347d08","130609002M","[130609002M] MAGLUMI PⅢP N-P (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15694-DME-1223","2028-12-21"
"__export__.product_template_122409_43a3c409","LRMAG054","[LRMAG054] MAGLUMI RUBEOLA IGG X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122410_7a2355f2","LRMAG053","[LRMAG053] MAGLUMI RUBEOLA IGM X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_121705_eb5007e9","1084103104312","[1084103104312] MAGLUMI Reaction Modules x 2304 Cubetas 1Box=6*64","MAGLUMI","All / INMUNOLOGIA / CONSUMIBLE","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122534_b147deb1","130203010M","[130203010M] MAGLUMI Rev T3 (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122535_d89084ad","130603010M","[130603010M] MAGLUMI Rev T3 (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122845_4672b30e","130212003M","[130212003M] MAGLUMI Rubella IgG (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15736-DME-1223","2028-12-23"
"__export__.product_template_122846_f381149c","130612003M","[130612003M] MAGLUMI Rubella IgG (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15736-DME-1223","2028-12-23"
"__export__.product_template_122853_7e480d35","130212004M","[130212004M] MAGLUMI Rubella IgM (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15736-DME-1223","2028-12-23"
"__export__.product_template_122854_3c952239","130612004M","[130612004M] MAGLUMI Rubella IgM (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15736-DME-1223","2028-12-23"
"__export__.product_template_122595_870c1f46","130201017M","[130201017M] MAGLUMI S-100 (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122596_8914b0af","130601017M","[130601017M] MAGLUMI S-100 (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122601_fe556746","130201018M","[130201018M] MAGLUMI SCCA (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122602_2245ea7e","130601018M","[130601018M] MAGLUMI SCCA (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122572_2772e8bf","130202015M","[130202015M] MAGLUMI SHBG (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_122573_c4b87772","130602015M","[130602015M] MAGLUMI SHBG (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_121703_3cb8068f","1084103104310","[1084103104310] MAGLUMI Starter 1+2 (2*230ml) 2*230ml","MAGLUMI","All / INMUNOLOGIA / CONSUMIBLE","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122749_9167a1cd","130219003M","[130219003M] MAGLUMI Syphilis (CLIA) 1G/100 tests ","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15771-DME-1223","2028-12-26"
"__export__.product_template_122750_e5af5cb5","130619003M","[130619003M] MAGLUMI Syphilis (CLIA) 1G/50 tests ","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15771-DME-1223","2028-12-26"
"__export__.product_template_121706_7ae111bc","1084103104314","[1084103104314] MAGLUMI System Tubing Cleaning Solution 1Bottle=1*500ml","MAGLUMI","All / INMUNOLOGIA / CONSUMIBLE","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122523_9508da41","130603003M","[130603003M] MAGLUMI T3 (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_121696_d929417f","248868","[248868] MAGLUMI T3 50T/Box","MAGLUMI","All / INMUNOLOGIA / REACTIVO","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122328_dd638b02","LRMAG012","[LRMAG012] MAGLUMI T3 X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","SHENZHEN NEW INDUSTRIES BIOMEDICAL ENGINEERING Co. Ltd.","China","",""
"__export__.product_template_122524_77afbf82","130203002M","[130203002M] MAGLUMI T4 (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122525_35de8c5f","130603002M","[130603002M] MAGLUMI T4 (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_121699_fa859dad","248867","[248867] MAGLUMI T4 50T/Box","MAGLUMI","All / INMUNOLOGIA / REACTIVO","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122423_33041dd9","LRMAG022","[LRMAG022] MAGLUMI TESTOSTERONA X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122540_a7fe8bb1","130203006M","[130203006M] MAGLUMI TG (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122542_3789e4d9","130603006M","[130603006M] MAGLUMI TG (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122424_52fa198c","LRMAG015","[LRMAG015] MAGLUMI TG X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122536_0d4853ed","130203007M","[130203007M] MAGLUMI TGA (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122537_c71e6b32","130603007M","[130603007M] MAGLUMI TGA (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122538_508931e6","130203008M","[130203008M] MAGLUMI TMA (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122539_750a6ea0","130603008M","[130603008M] MAGLUMI TMA (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122655_dee5cbd7","LRMAG34","[LRMAG34] MAGLUMI TOTAL PSA X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","ESTRELLA SANGO JORGE ARTURO","China","",""
"__export__.product_template_122333_53e0e081","LRMAG051","[LRMAG051] MAGLUMI TOXOPLASMA IGG X 50 TEST","MAGLUMI","All / INMUNOLOGIA / REACTIVO","ESTRELLA SANGO JORGE ARTURO","China","",""
"__export__.product_template_122411_d633afa4","LRMAG052","[LRMAG052] MAGLUMI TOXOPLASMA IGM X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122607_03010113","130201007M","[130201007M] MAGLUMI TPA-snibe (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122608_c54be70a","130601007M","[130601007M] MAGLUMI TPA-snibe (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122543_599b66f3","130203009M","[130203009M] MAGLUMI TRAb (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122544_aa95b45b","130603009M","[130603009M] MAGLUMI TRAb (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122658_a9911997","LRMAG033","[LRMAG033] MAGLUMI TROPONINA X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","ESTRELLA SANGO JORGE ARTURO","China","",""
"__export__.product_template_122532_155bcc24","130203001M","[130203001M] MAGLUMI TSH (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122533_7c3d62b0","130603001M","[130603001M] MAGLUMI TSH (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122901_ffef53bb","130203023M","[130203023M] MAGLUMI TSH (CLIA) 2G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_121695_54c0e168","248866","[248866] MAGLUMI TSH 50T/Box","MAGLUMI","All / INMUNOLOGIA / REACTIVO","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122656_5f74dea2","LRMAG009","[LRMAG009] MAGLUMI TSH X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","ESTRELLA SANGO JORGE ARTURO","China","",""
"__export__.product_template_122557_5bd893ab","130202010M","[130202010M] MAGLUMI Testosterone (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_122558_24260c6e","130602010M","[130602010M] MAGLUMI Testosterone (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_122910_8e4a84b2","130652010M","[130652010M] MAGLUMI Testosterone (CLIA) 2G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122584_b033f197","130201004M","[130201004M] MAGLUMI Total PSA (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122585_5ee3bac6","130601004M","[130601004M] MAGLUMI Total PSA (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122915_182d8c9d","130601034M","[130601034M] MAGLUMI Total PSA (CLIA) 2G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122911_d81af9de"," 130652003M","[ 130652003M] MAGLUMI Total β HCG (CLIA) 2G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15582-DME-1123","2028-11-16"
"__export__.product_template_122847_cb8b968d","130212001M","[130212001M] MAGLUMI Toxo IgG (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15585-DME-1123","2028-11-16"
"__export__.product_template_122848_f2d668b6","130612001M","[130612001M] MAGLUMI Toxo IgG (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15585-DME-1123","2028-11-16"
"__export__.product_template_122851_ee665f48","130212002M","[130212002M] MAGLUMI Toxo IgM (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15585-DME-1123","2028-11-16"
"__export__.product_template_122852_463c1d4c","130612002M","[130612002M] MAGLUMI Toxo IgM (CLIA) 1G/50 Tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15585-DME-1123","2028-11-16"
"__export__.product_template_122678_1be7d059","130206002M","[130206002M] MAGLUMI Troponin I (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15833-DME-1223","2028-12-28"
"__export__.product_template_122679_a16ea8a4","130606002M","[130606002M] MAGLUMI Troponin I (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15833-DME-1223","2028-12-28"
"__export__.product_template_122425_4397253f","LRMAG061","[LRMAG061] MAGLUMI VITAMINA B12 X 50 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122671_cfcf9895","130213002M","[130213002M] MAGLUMI Vitamin B12 (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15584-DME-1123","2028-11-16"
"__export__.product_template_122672_64835c91","130613002M","[130613002M] MAGLUMI Vitamin B12 (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15584-DME-1123","2028-11-16"
"__export__.product_template_121704_76eb860c","1084103104311","[1084103104311] MAGLUMI Wash concentrate 1x714ml","MAGLUMI","All / INMUNOLOGIA / CONSUMIBLE","RAPIDIAGNOSTICS S.A.","China","",""
"__export__.product_template_122368_c0a6f383","010101003301","[010101003301] MAGLUMI X3","MAGLUMI SNIBE","All / EQUIPOS / INMUNOLOGIA","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122921_2484da66","130656002M","[130656002M] MAGLUMI cTnI (CLIA) 2G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15833-DME-1223","2028-12-28"
"__export__.product_template_122587_d138c571","130201005M","[130201005M] MAGLUMI f-PSA (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122588_68700241","130601005M","[130601005M] MAGLUMI f-PSA (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15636-DME-1123","2028-11-26"
"__export__.product_template_122561_0f39726a","130202008M","[130202008M] MAGLUMI free Estriol (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15582-DME-1123","2028-11-16"
"__export__.product_template_122562_bb7e6e6e","130602008M","[130602008M] MAGLUMI free Estriol (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15582-DME-1123","2028-11-16"
"__export__.product_template_122563_18916c55","130202011M","[130202011M] MAGLUMI free Testosterone (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_122564_12947eff","130602011M","[130602011M] MAGLUMI free Testosterone (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15800-DME-1223","2028-12-27"
"__export__.product_template_122895_7727b94a","130214002M","[130214002M] MAGLUMI free β-HCG (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15582-DME-1123","2028-11-16"
"__export__.product_template_122896_2609f804","130614002M","[130614002M] MAGLUMI free β-HCG (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15582-DME-1123","2028-11-16"
"__export__.product_template_122688_25faf3a8","130206014M","[130206014M] MAGLUMI hs-cTnI (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15833-DME-1223","2028-12-28"
"__export__.product_template_122689_82f526bc","130606014M","[130606014M] MAGLUMI hs-cTnI (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","15833-DME-1223","2028-12-28"
"__export__.product_template_122722_7c629178","130204001M","[130204001M] MAGLUMI β2-MG (CLIA) 1G/100 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_122723_c0b1670b","130604001M","[130604001M] MAGLUMI β2-MG (CLIA) 1G/50 tests","MAGLUMI SNIBE","All / INMUNOLOGIA / REACTIVO","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_119709_fb318272","3380548001","[3380548001] MAGNET CATCH TL-105S-P-F","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_118951_fb6058d8","5440777001","[5440777001] MAGNET PLATE","","All / REPUESTOS / MD Instruments","","","",""
"__export__.product_template_119574_417f2fe4","4982614001","[4982614001] MAGNETIC READER REFLOTRON","","All / REPUESTOS / POC Chemistry Systems Support","","","",""
"__export__.product_template_33589","W-9746606","[W-9746606] MAGNETIC STIR BARS. ACL 6/PK","NIPRO","All","","","",""
"__export__.product_template_121911_e071ad23","MBO0498","[MBO0498] MAINBOARD ASUS PRIME H570M-PLUS CSM INTEL CORE - LGA 1200 - 12TH - DDR4 - MATX - HDMI 2.0/DP 1.4 (90MB16W0-M0AAYC)","","All / EQUIPOS / COMPUTACION","ALDAS ROMERO ERIK ANDRES","Estados Unidos","",""
"__export__.product_template_120856_3496b944","3546071001","[3546071001] MAINTENANCE CONTRACT OMEGA 2000 (H)","","All / REPUESTOS / Extended Information Systems","","","",""
"__export__.product_template_120855_5eabab9b","3546063001","[3546063001] MAINTENANCE CONTRACT OMEGA 2000 (S)","","All / REPUESTOS / Extended Information Systems","","","",""
"__export__.product_template_122038_af7463b9","09155902001","[09155902001] MAINTENANCE KIT (FILTER) FOR DK50 10S/M","","All / INSUMOS / PREANALITICA","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119360_00d7e33f","4961153001","[4961153001] MAINTENANCE KIT 2 YEAR SN 1-13","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_120020_d16d9562","7783205001","[7783205001] MAINTENANCE KIT 5 C502","ROCHE","All / REPUESTOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119365_aac74bcf","6216447001","[6216447001] MAINTENANCE KIT 6 MONTH","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_119396_a008a46c","6216412001","[6216412001] MAINTENANCE KIT 6 MONTH","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_122037_865697d8","04535936001","[04535936001] MAINTENANCE KIT DEC LIFTINGGRIPPER","","All / INSUMOS / PREANALITICA","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119336_1dd969f9","4535936001","[4535936001] MAINTENANCE KIT DEC. LIFTINGGRIPPER","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_119395_2630f480","6216455001","[6216455001] MAINTENANCE KIT EACH YEAR","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_119364_fbb287e0","6216439001","[6216439001] MAINTENANCE KIT EACH YEAR","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_119712_546080d8","4425120001","[4425120001] MAINTENANCE SERVICE CLIN CHEMI","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_120129_cba9b88f","4425111001","[4425111001] MAINTENANCE SERVICE INMUNOLOGY","","All / REPUESTOS / Immunodia. Systems Support","","","",""
"__export__.product_template_120541_7f0d56aa","4425090001","[4425090001] MAINTENANCE SERVICE LAB. URINALYSIS","","All / REPUESTOS / Urinalysis Systems Support","","","",""
"__export__.product_template_119474_f0997a57","4425081001","[4425081001] MAINTENANCE SERVICE POINT OF CARE","","All / REPUESTOS / BG + E Systems Support","","","",""
"__export__.product_template_121946_f62459d4","MANDSERVTEC","[MANDSERVTEC] MANDILES EN GABARDINA BORDADAS","ROCHE","All","MEZA MALLA JONNY FERNANDO","ECUADOR ","",""
"__export__.product_template_118964_4d20c72c","4481836001","[4481836001] MANIFOLD QI AVAC 24+","","All / REPUESTOS / MD Instruments","","","",""
"__export__.product_template_120663_65f8ab37","7166346001","[7166346001] MANIFOLD U601","","All / REPUESTOS / Urinalysis Systems Support","","","",""
"__export__.product_template_120664_01b4de6d","7316321001","[7316321001] MANIFOLD U701","","All / REPUESTOS / Urinalysis Systems Support","","","",""
"__export__.product_template_33819","C6231 ","[C6231 ] MANITOL SALT AGAR 500 GR HARDY","OXOID","All / MICROBIOLOGIA / REACTIVO","OXOID","","AD-0453-10-03","2023-07-05"
"__export__.product_template_33659","EM17341","[EM17341] MANOMETRO C-FLUJOMETRO-1X15LPM TANQUE OXIGENO PEQUEÑO","","All / INSUMOS / ANALITICA","","","",""
"__export__.product_template_121792_4824b9fc","M010001","[M010001] MANTENIMIENTO CORRECTIVO","","All","LABORATORIO ASOCIADOS ZUMBA S.A.","","",""
"__export__.product_template_116737_273775b9","MANT-03","[MANT-03] MANTENIMIENTO CORRECTIVO ","","All / SERVICIO / ACONDICIONAMIENTO","","","",""
"__export__.product_template_116740_22d19238","MANTLOC001","[MANTLOC001] MANTENIMIENTO DE OFICINA","","All / SERVICIO","","","",""
"__export__.product_template_116731_fcd858ea","MANT-01","[MANT-01] MANTENIMIENTO DE PIEZAS Y PARTES DE EQUIPO","","All / SERVICIO / ACONDICIONAMIENTO","","","",""
"__export__.product_template_116736_6e139069","MANT-02","[MANT-02] MANTENIMIENTO PREVENTIVO ","","All / SERVICIO / ACONDICIONAMIENTO","","","",""
"__export__.product_template_116797_e85bf7c1","MANTREP001","[MANTREP001] MANTENIMIENTO Y REPARACIONES","","All / SERVICIO","","","",""
"__export__.product_template_118931_49c6dcf6","4549538190","[4549538190] MANUAL INSTRUMENT CTM48 EXPT","","All / REPUESTOS / MD Instruments","","","",""
"__export__.product_template_120875_c7089ad7","7797877001","[7797877001] MANUAL TRAY REMOVAL KIT, VENTANA HE 600","","All / REPUESTOS / H&E Instruments","","","",""
